mesh,top_k,window_degrees,min_angle_degrees,face_count,candidate_pool_size,full_grid_cells,local_cell_count,local_budget_fraction,candidate_budget_fraction,tomo_best_yaw,tomo_best_pitch,tomo_best_vss,pool_oracle_vss,pool_oracle_ratio,seed_best_rank,seed_best_yaw,seed_best_pitch,seed_best_vss,seed_best_ratio,local_best_yaw,local_best_pitch,local_best_vss,local_best_ratio,elapsed_sec
Group_C2_manikin.ply,14,10.0,3.0,13672,1292,130321,2190,0.016804659264431674,0.010835913312693499,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,15,10.0,3.0,13672,1292,130321,2231,0.017119267040615095,0.011609907120743035,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,16,10.0,3.0,13672,1292,130321,2231,0.017119267040615095,0.01238390092879257,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,17,10.0,3.0,13672,1292,130321,2357,0.01808611045034952,0.013157894736842105,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,18,10.0,3.0,13672,1292,130321,2597,0.01992771694508176,0.01393188854489164,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,19,10.0,3.0,13672,1292,130321,2770,0.021255208293367914,0.014705882352941176,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,20,10.0,3.0,13672,1292,130321,2794,0.02143936894284114,0.015479876160990712,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,21,10.0,3.0,13672,1292,130321,2800,0.021485409105209446,0.016253869969040248,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,22,10.0,3.0,13672,1292,130321,2880,0.022099277936786857,0.017027863777089782,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,23,10.0,3.0,13672,1292,130321,2927,0.02245992587533859,0.01780185758513932,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,24,10.0,3.0,13672,1292,130321,3102,0.023802763944414176,0.018575851393188854,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,25,10.0,3.0,13672,1292,130321,3182,0.02441663277599159,0.01934984520123839,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,25,185.99999834573237,6.000000166965211,4101.761116469202,1.3875484852408402,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,26,10.0,3.0,13672,1292,130321,3290,0.025245355698621096,0.020123839009287926,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,25,185.99999834573237,6.000000166965211,4101.761116469202,1.3875484852408402,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
